#code|abbreviation|type|name|unit|scale|reference|width|crex_unit|crex_scale|crex_width
002146|sourceConditionsForDobsonInstruments|long|SOURCE CONDITIONS FOR DOBSON INSTRUMENTS|CODETABLE|0|0|4|CODE TABLE|0|2
002147|methodOfTransmissionToCollectionCentre|long|METHOD OF TRANSMISSION TO COLLECTION CENTRE|CODETABLE|0|0|7|CODE TABLE|0|2
002148|dataCollectionLocationSystem|long|DATA COLLECTION AND/OR LOCATION SYSTEM|CODETABLE|0|0|5|CODE TABLE|0|2
002149|typeOfDataBuoy|long|TYPE OF DATA BUOY|CODETABLE|0|0|6|CODE TABLE|0|2
002150|tovsOrAtovsOrAvhrrInstrumentationChannelNumber|long|TOVS/ATOVS/AVHRR INSTRUMENTATION CHANNEL NUMBER|CODETABLE|0|0|6|CODE TABLE|0|2
002151|radiometerIdentifier|long|RADIOMETER IDENTIFIER|CODETABLE|0|0|11|CODE TABLE|0|4
002152|satelliteInstrumentUsedInDataProcessing|long|SATELLITE INSTRUMENT USED IN DATA PROCESSING|FLAGTABLE|0|0|31|FLAG TABLE|0|10
002153|satelliteChannelCentreFrequency|long|SATELLITE CHANNEL CENTRE FREQUENCY|HZ|-8|0|26|HZ|-8|8
002154|satelliteChannelBandWidth|long|SATELLITE CHANNEL BAND WIDTH|HZ|-8|0|26|HZ|-8|8
002155|satelliteChannelWavelength|double|SATELLITE CHANNEL WAVELENGTH|M|9|0|16|M|9|5
002156|percentageOfValidKuOceanRetrackerMeasurements|long|PERCENTAGE OF VALID KU OCEAN RETRACKER MEASUREMENTS|%|0|0|7|%|0|3
002157|percentageOfValidSOceanRetrackerMeasurements|long|PERCENTAGE OF VALID S OCEAN RETRACKER MEASUREMENTS|%|0|0|7|%|0|3
002158|ra2Instruments|long|RA-2 INSTRUMENTS|FLAGTABLE|0|0|9|FLAG TABLE|0|3
002159|mwrInstruments|long|MWR INSTRUMENTS|FLAGTABLE|0|0|8|FLAG TABLE|0|3
002160|radarWaveLength|long|WAVE LENGTH OF THE RADAR|CODETABLE|0|0|4|CODE TABLE|0|2
002163|heightAssignmentMethod|long|HEIGHT ASSIGNMENT METHOD|CODETABLE|0|0|4|CODE TABLE|0|2
002164|tracerCorrelationMethod|long|TRACER CORRELATION METHOD|CODETABLE|0|0|3|CODE TABLE|0|1
002165|radianceTypeFlags|long|RADIANCE TYPE FLAGS|FLAGTABLE|0|0|15|FLAG TABLE|0|5
002166|radianceType|long|RADIANCE TYPE|CODETABLE|0|0|4|CODE TABLE|0|2
002167|radianceComputationalMethod|long|RADIANCE COMPUTATIONAL METHOD|CODETABLE|0|0|4|CODE TABLE|0|2
002168|hydrostaticPressureOfLowerEndOfCableThermistorString|long|HYDROSTATIC PRESSURE OF LOWER END OF CABLE (THERMISTOR STRING)|PA|-3|0|16|KPA|0|5
002169|anemometerType|long|ANEMOMETER TYPE|CODETABLE|0|0|4|CODE TABLE|0|2
002171|instrumentSerialNumberForWaterTemperatureProfile|string|INSTRUMENT SERIAL NUMBER FOR WATER TEMPERATURE PROFILE MEASUREMENT|CCITTIA5|0|0|64|CCITT IA5|0|8
002172|productTypeForRetrievedAtmosphericGases|long|PRODUCT TYPE FOR RETRIEVED ATMOSPHERIC GASES|CODETABLE|0|0|8|CODE TABLE|0|3
002173|squareOfOffNadirAngle|double|SQUARE OF THE OFF-NADIR ANGLE|DEG2|4|0|10|DEG2|4|4
002174|meanAcrossTrackPixelNumber|long|MEAN ACROSS TRACK PIXEL NUMBER|NUMERIC|0|0|9|NUMERIC|0|3
002175|methodOfPrecipitationMeasurement|long|METHOD OF PRECIPITATION MEASUREMENT|CODETABLE|0|0|4|CODE TABLE|0|2
002176|methodOfStateOfGroundMeasurement|long|METHOD OF STATE OF GROUND MEASUREMENT|CODETABLE|0|0|4|CODE TABLE|0|2
002177|methodOfSnowDepthMeasurement|long|METHOD OF SNOW DEPTH MEASUREMENT|CODETABLE|0|0|4|CODE TABLE|0|2
002178|methodOfLiquidContentMeasurementOfPrecipitation|long|METHOD OF LIQUID CONTENT MEASUREMENT OF PRECIPITATION|CODETABLE|0|0|4|CODE TABLE|0|2
002179|typeOfSkyConditionAlgorithm|long|TYPE OF SKY CONDITION ALGORITHM|CODETABLE|0|0|4|CODE TABLE|0|2
002180|mainPresentWeatherDetectingSystem|long|MAIN PRESENT WEATHER DETECTING SYSTEM|CODETABLE|0|0|4|CODE TABLE|0|2
002181|supplementaryPresentWeatherSensor|long|SUPPLEMENTARY PRESENT WEATHER SENSOR|FLAGTABLE|0|0|21|FLAG TABLE|0|7
002182|visibilityMeasurementSystem|long|VISIBILITY MEASUREMENT SYSTEM|CODETABLE|0|0|4|CODE TABLE|0|2
002183|cloudDetectionSystem|long|CLOUD DETECTION SYSTEM|CODETABLE|0|0|4|CODE TABLE|0|2
002184|typeOfLightningDetectionSensor|long|TYPE OF LIGHTNING DETECTION SENSOR|CODETABLE|0|0|4|CODE TABLE|0|2
002185|methodOfEvaporationMeasurement|long|METHOD OF EVAPORATION MEASUREMENT|CODETABLE|0|0|4|CODE TABLE|0|2
002186|capabilityToDetectPrecipitationPhenomena|long|CAPABILITY TO DETECT PRECIPITATION PHENOMENA|FLAGTABLE|0|0|30|FLAG TABLE|0|10
002187|capabilityToDetectOtherWeatherPhenomena|long|CAPABILITY TO DETECT OTHER WEATHER PHENOMENA|FLAGTABLE|0|0|18|FLAG TABLE|0|6
002188|capabilityToDetectObscuration|long|CAPABILITY TO DETECT OBSCURATION|FLAGTABLE|0|0|21|FLAG TABLE|0|7
002189|capabilityToDiscriminateLightningStrikes|long|CAPABILITY TO DISCRIMINATE LIGHTNING STRIKES|FLAGTABLE|0|0|12|FLAG TABLE|0|4
002190|lagrangianDrifterSubmergenceTimeSubmerged|long|LAGRANGIAN DRIFTER SUBMERGENCE (% TIME SUBMERGED)|%|0|0|7|%|0|3
002191|geopotentialHeightCalculation|long|GEOPOTENTIAL HEIGHT CALCULATION|CODETABLE|0|0|4|CODE TABLE|0|2
004001|year|long|YEAR|A|0|0|12|A|0|4
004002|month|long|MONTH|MON|0|0|4|MON|0|2
004003|day|long|DAY|D|0|0|6|D|0|2
004004|hour|long|HOUR|H|0|0|5|H|0|2
004005|minute|long|MINUTE|MIN|0|0|6|MIN|0|2
004006|second|long|SECOND|S|0|0|6|S|0|2
004007|secondsWithinAMinuteMicrosecondAccuracy|double|SECONDS WITHIN A MINUTE (MICROSECOND ACCURACY)|S|6|0|26|S|6|8
004008|secondsWithinAMinute|double|SECONDS WITHIN A MINUTE (HIGH ACCURACY)|S|7|0|30|||
004011|timeIncrement|long|TIME INCREMENT|A|0|-1024|11|A|0|4
004012|timeIncrement|long|TIME INCREMENT|MON|0|-1024|11|MON|0|4
004013|timeIncrement|long|TIME INCREMENT|D|0|-1024|11|D|0|4
004014|timeIncrement|long|TIME INCREMENT|H|0|-1024|11|H|0|4
004015|timeIncrement|long|TIME INCREMENT|MIN|0|-2048|12|MIN|0|4
004016|timeIncrement|long|TIME INCREMENT|S|0|-4096|13|S|0|4
004017|referenceTimePeriodForAccumulatedOrExtremeData|long|REFERENCE TIME PERIOD FOR ACCUMULATED OR EXTREME DATA|MIN|0|-1440|12|MIN|0|4
004021|timePeriod|long|TIME PERIOD OR DISPLACEMENT|A|0|-1024|11|A|0|4
004022|timePeriod|long|TIME PERIOD OR DISPLACEMENT|MON|0|-1024|11|MON|0|4
004023|timePeriod|long|TIME PERIOD OR DISPLACEMENT|D|0|-1024|11|D|0|4
004024|timePeriod|long|TIME PERIOD OR DISPLACEMENT|H|0|-2048|12|H|0|4
004025|timePeriod|long|TIME PERIOD OR DISPLACEMENT|MIN|0|-2048|12|MIN|0|4
004026|timePeriod|long|TIME PERIOD OR DISPLACEMENT|S|0|-4096|13|S|0|4
004031|durationOfTimeRelatingToFollowingValue|long|DURATION OF TIME RELATING TO FOLLOWING VALUE|H|0|0|8|H|0|3
004032|durationOfTimeRelatingToFollowingValue|long|DURATION OF TIME RELATING TO FOLLOWING VALUE|MIN|0|0|6|MIN|0|2
004041|timeDifferenceUtcLmt|long|TIME DIFFERENCE, UTC - LMT|MIN|0|-1440|12|MIN|0|4
004043|dayOfYear|long|DAY OF THE YEAR|D|0|0|9|D|0|3
004051|principalTimeOfDailyReadingOfMaximumTemperature|long|PRINCIPAL TIME OF DAILY READING OF MAXIMUM TEMPERATURE|H|0|0|5|H|0|2
004052|principalTimeOfDailyReadingOfMinimumTemperature|long|PRINCIPAL TIME OF DAILY READING OF MINIMUM TEMPERATURE|H|0|0|5|H|0|2
004053|numberOfDaysWithPrecipitationEqualToOrMoreThan1Mm|long|NUMBER OF DAYS WITH PRECIPITATION EQUAL TO OR MORE THAN 1 MM|NUMERIC|0|0| 6|NUMERIC|0|2
004059|timesOfObservationUsedToComputeReportedMeanValues|long|TIMES OF OBSERVATION USED TO COMPUTE THE REPORTED MEAN VALUES|FLAGTABLE|0|0|6|FLAG TABLE|0|2
004065|shortTimeIncrement|long|SHORT TIME INCREMENT|MIN|0|-128|8|MIN|0|2
004066|shortTimeIncrement|long|SHORT TIME INCREMENT|S|0|-128|8|S|0|2
004073|shortTimePeriod|long|SHORT TIME PERIOD OR DISPLACEMENT|D|0|-128|8|D|0|2
004074|shortTimePeriod|long|SHORT TIME PERIOD OR DISPLACEMENT|H|0|-128|8|H|0|2
004075|shortTimePeriod|long|SHORT TIME PERIOD OR DISPLACEMENT|MIN|0|-128|8|MIN|0|2
004080|averagingPeriodForFollowingValue|long|AVERAGING PERIOD FOR FOLLOWING VALUE|CODETABLE|0|0|4|CODE TABLE|0|2
004086|longTimePeriod|long|LONG TIME PERIOD OR DISPLACEMENT|S|0|-8192|15|S|0|5
005001|latitude|double|LATITUDE (HIGH ACCURACY)|DEG|5|-9000000|25|DEG|5|7
005002|latitude|double|LATITUDE (COARSE ACCURACY)|DEG|2|-9000|15|DEG|2|4
005011|latitudeIncrement|double|LATITUDE INCREMENT (HIGH ACCURACY)|DEG|5|-9000000|25|DEG|5|7
005012|latitudeIncrement|double|LATITUDE INCREMENT (COARSE ACCURACY)|DEG|2|-9000|15|DEG|2|4
005015|latitudeDisplacement|double|LATITUDE DISPLACEMENT (HIGH ACCURACY)|DEG|5|-9000000|25|DEG|5|7
005016|latitudeDisplacement|double|LATITUDE DISPLACEMENT (COARSE ACCURACY)|DEG|2|-9000|15|DEG|2|4
005021|bearingOrAzimuth|double|BEARING OR AZIMUTH (DEGREE TRUE)|DEG|2|0|16|DEG|2|5
005022|solarAzimuth|double|SOLAR AZIMUTH (DEGREE TRUE)|DEG|2|0|16|DEG|2|5
005023|sunToSatelliteAzimuthDifference|double|SUN TO SATELLITE AZIMUTH DIFFERENCE|DEG|1|-1800|12|DEG|1|4
005030|directionSpectral|long|DIRECTION (SPECTRAL)|DEG|0|0|12|DEG|0|4
005031|rowNumber|long|ROW NUMBER|NUMERIC|0|0|12|NUMERIC|0|4
005033|pixelSizeOnHorizontal1|long|PIXEL SIZE ON HORIZONTAL - 1|M|-1|0|16|M|-1|5
005034|alongTrackRowNumber|long|ALONG TRACK ROW NUMBER|NUMERIC|0|0|11|NUMERIC|0|4
005035|xDimensionMaximumSize|long|MAXIMUM SIZE OF X-DIMENSION|NUMERIC|0|0|12|NUMERIC|0|4
005036|shipTransectNumberAccordingToSoop|long|SHIP TRANSECT NUMBER ACCORDING TO SOOP|NUMERIC|0|0|7|NUMERIC|0|2
005040|orbitNumber|long|ORBIT NUMBER|NUMERIC|0|0|24|NUMERIC|0|8
005041|scanLineNumber|long|SCAN LINE NUMBER|NUMERIC|0|0|8|NUMERIC|0|3
005042|channelNumber|long|CHANNEL NUMBER|NUMERIC|0|0|6|NUMERIC|0|2
005043|fieldOfViewNumber|long|FIELD OF VIEW NUMBER|NUMERIC|0|0|8|NUMERIC|0|3
005044|satelliteCycleNumber|long|SATELLITE CYCLE NUMBER|NUMERIC|0|0|11|NUMERIC|0|4
005045|fieldOfRegardNumber|long|FIELD OF REGARD NUMBER|NUMERIC|0|0|8|NUMERIC|0|3
005052|channelNumberIncrement|long|CHANNEL NUMBER INCREMENT|NUMERIC|0|0|5|NUMERIC|0|2
005053|fieldOfViewNumberIncrement|long|FIELD OF VIEW NUMBER INCREMENT|NUMERIC|0|0|5|NUMERIC|0|2
005060|yAngularPositionFromCentreOfGravity|double|Y ANGULAR POSITION FROM CENTRE OF GRAVITY|DEG|6|-8000000|24|DEG|6|8
005061|zAngularPositionFromCentreOfGravity|double|Z ANGULAR POSITION FROM CENTRE OF GRAVITY|DEG|6|-8000000|24|DEG|6|8
006001|longitude|double|LONGITUDE (HIGH ACCURACY)|DEG|5|-18000000|26|DEG|5|8
006002|longitude|double|LONGITUDE (COARSE ACCURACY)|DEG|2|-18000|16|DEG|2|5
006011|longitudeIncrement|double|LONGITUDE INCREMENT (HIGH ACCURACY)|DEG|5|-18000000|26|DEG|5|8
006012|longitudeIncrement|double|LONGITUDE INCREMENT (COARSE ACCURACY)|DEG|2|-18000|16|DEG|2|5
006015|longitudeDisplacement|double|LONGITUDE DISPLACEMENT (HIGH ACCURACY)|DEG|5|-18000000|26|DEG|5|8
006016|longitudeDisplacement|double|LONGITUDE DISPLACEMENT (COARSE ACCURACY)|DEG|2|-18000|16|DEG|2|5
006021|distance|long|DISTANCE|M|-1|0|13|M|-1|4
006029|waveNumber|double|WAVE NUMBER|M-1|1|0|22|M-1|1|7
006030|waveNumberSpectral|double|WAVE NUMBER (SPECTRAL)|RAD/M|5|0|13|RAD/M|5|4
006031|columnNumber|long|COLUMN NUMBER|NUMERIC|0|0|12|NUMERIC|0|4
006033|pixelSizeOnHorizontal2|long|PIXEL SIZE ON HORIZONTAL - 2|M|-1|0|16|M|-1|5
006034|crossTrackCellNumber|long|CROSS-TRACK CELL NUMBER|NUMERIC|0|0|7|NUMERIC|0|3
006035|yDimensionMaximumSize|long|MAXIMUM SIZE OF Y-DIMENSION|NUMERIC|0|0|12|NUMERIC|0|4
006040|radiusOfConfidence|long|RADIUS OF CONFIDENCE|M|0|0|13|M|0|4
007001|heightOfStation|long|HEIGHT OF STATION|M|0|-400|15|M|0|5
007002|height|long|HEIGHT OR ALTITUDE|M|-1|-40|16|M|-1|5
007003|geopotential|long|GEOPOTENTIAL|M2S-2|-1|-400|17|M2 S-2| 1|6
007004|pressure|long|PRESSURE|PA|-1|0|14|PA|-1|5
007005|heightIncrement|long|HEIGHT INCREMENT|M|0|-400|12|M|0|4
007006|heightAboveStation|long|HEIGHT ABOVE STATION|M|0|0|15|M|0|5
007007|height|long|HEIGHT|M|0|-1000|17|M|0|6
007008|geopotential|long|GEOPOTENTIAL|M2S-2|0|-10000|20|M2 S-2|0|7
007009|geopotentialHeight|long|GEOPOTENTIAL HEIGHT|GPM|0|-1000|17|GPM|0|5
007010|flightLevel|long|FLIGHT LEVEL|M|0|-1024|16|FT|-1|5
007011|pressure|long|PRESSURE (HIGH PRECISION)|PA|0|0|30|PA|0|10
007012|gridPointAltitude|double|GRID POINT ALTITUDE|M|2|-50000|20|M|2|7
007021|elevation|double|ELEVATION|DEG|2|-9000|15|DEG|2|5
007022|solarElevation|double|SOLAR ELEVATION|DEG|2|-9000|15|DEG|2|5
007024|satelliteZenithAngle|double|SATELLITE ZENITH ANGLE|DEG|2|-9000|15|DEG|2|5
007025|solarZenithAngle|double|SOLAR ZENITH ANGLE|DEG|2|-9000|15|DEG|2|5
007026|satelliteZenithAngle|double|SATELLITE ZENITH ANGLE|DEG|4|-900000|21|DEG|4|7
007030|heightOfStationGroundAboveMeanSeaLevel|double|HEIGHT OF STATION GROUND ABOVE MEAN SEA LEVEL|M|1|-4000|17|M|1|5
007031|heightOfBarometerAboveMeanSeaLevel|double|HEIGHT OF BAROMETER ABOVE MEAN SEA LEVEL|M|1|-4000|17|M|1|5
007032|heightOfSensorAboveLocalGroundOrDeckOfMarinePlatform|double|HEIGHT OF SENSOR ABOVE LOCAL GROUND (OR DECK OF MARINE PLATFORM)|M|2|0|16|M|2|5
007033|heightOfSensorAboveWaterSurface|double|HEIGHT OF SENSOR ABOVE WATER SURFACE|M|1|0|12|M|1|4
007035|zDimensionMaximumSize|long|MAXIMUM SIZE OF Z-DIMENSION|NUMERIC|0|0|12|NUMERIC|0|4
007036|levelIndexOfZ|long|LEVEL INDEX OF Z|NUMERIC|0|0|12|NUMERIC|0|4
007040|impactParameter|double|IMPACT PARAMETER|M|1|62000000|22|M|1|8
007061|depthBelowLandSurface|double|DEPTH BELOW LAND SURFACE|M|2|0|14|M|2|5
007062|depthBelowWaterSurface|double|DEPTH BELOW SEA/WATER SURFACE|M|1|0|17|M|1|6
007063|depthBelowWaterSurfaceCm|double|DEPTH BELOW SEA/WATER SURFACE (CM)|M|2|0|20|M|2|7
007064|representativeHeightOfSensorAboveStation|long|REPRESENTATIVE HEIGHT OF SENSOR ABOVE STATION|M|0|0|4|M|0|2
007065|waterPressure|long|WATER PRESSURE|PA|-3|0|17|PA|-3|6
007070|drogueDepth|long|DROGUE DEPTH|M|0|0|10|M|0|4
008001|verticalSoundingSignificance|long|VERTICAL SOUNDING SIGNIFICANCE|FLAGTABLE|0|0|7|FLAG TABLE|0|3
008002|verticalSignificanceSurfaceObservations|long|VERTICAL SIGNIFICANCE (SURFACE OBSERVATIONS)|CODETABLE|0|0|6|CODE TABLE|0|2
008003|verticalSignificanceSatelliteObservations|long|VERTICAL SIGNIFICANCE (SATELLITE OBSERVATIONS)|CODETABLE|0|0|6|CODE TABLE|0|2
008004|phaseOfAircraftFlight|long|PHASE OF AIRCRAFT FLIGHT|CODETABLE|0|0|3|CODE TABLE|0|1
008005|meteorologicalAttributeSignificance|long|METEOROLOGICAL ATTRIBUTE SIGNIFICANCE|CODETABLE|0|0|4|CODE TABLE|0|2
008006|ozoneVerticalSoundingSignificance|long|OZONE VERTICAL SOUNDING SIGNIFICANCE|FLAGTABLE|0|0|9|FLAG TABLE|0|3
008007|dimensionalSignificance|long|DIMENSIONAL SIGNIFICANCE|CODETABLE|0|0|4|CODE TABLE|0|2
008008|radiationVerticalSoundingSignificance|long|RADIATION VERTICAL SOUNDING SIGNIFICANCE|FLAGTABLE|0|0|9|FLAG TABLE|0|3
008009|detailedPhaseOfFlight|long|DETAILED PHASE OF FLIGHT|CODETABLE|0|0|4|CODE TABLE|0|2
008010|surfaceQualifierForTemperatureData|long|SURFACE QUALIFIER (FOR TEMPERATURE DATA)|CODETABLE|0|0|5|CODE TABLE|0|2
008011|meteorologicalFeature|long|METEOROLOGICAL FEATURE|CODETABLE|0|0|6|CODE TABLE|0|2
008012|landOrSeaQualifier|long|LAND/SEA QUALIFIER|CODETABLE|0|0|2|CODE TABLE|0|1
008013|dayOrNightQualifier|long|DAY/NIGHT QUALIFIER|CODETABLE|0|0|2|CODE TABLE|0|1
008014|qualifierForRunwayVisualRange|long|QUALIFIER FOR RUNWAY VISUAL RANGE|CODETABLE|0|0|4|CODE TABLE|0|2
008015|significanceQualifierForSensor|long|SIGNIFICANCE QUALIFIER FOR SENSOR|CODETABLE|0|0|3|CODE TABLE|0|1
008016|changeQualifierOfATrendTypeForecastOrAnAerodromeForecast|long|CHANGE QUALIFIER OF A TREND-TYPE FORECAST OR AN AERODROME FORECAST|CODETABLE|0|0|3|CODE TABLE|0|1
008017|qualifierOfTimeWhenForecastChangeExpected|long|QUALIFIER OF THE TIME WHEN THE FORECAST CHANGE IS EXPECTED|CODETABLE|0|0|2|CODE TABLE|0|1
008018|seawindsLandOrIceSurfaceType|long|SEAWINDS LAND/ICE SURFACE TYPE|FLAGTABLE|0|0|17|FLAG TABLE|0|6
008019|qualifierForFollowingCentreIdentifier|long|QUALIFIER FOR FOLLOWING CENTRE IDENTIFIER|CODETABLE|0|0|4|CODE TABLE|0|2
008020|totalNumberOfMissingEntitiesWithRespectToAccumulationOrAverage|long|TOTAL NUMBER OF MISSING ENTITIES (WITH RESPECT TO ACCUMULATION OR AVERAGE)|NUMERIC|0|0|16|NUMERIC|0|5
008021|timeSignificance|long|TIME SIGNIFICANCE|CODETABLE|0|0|5|CODE TABLE|0|2
008022|totalNumberWithRespectToAccumulationOrAverage|long|TOTAL NUMBER (WITH RESPECT TO ACCUMULATION OR AVERAGE)|NUMERIC|0|0|16|NUMERIC|0|5
008023|firstOrderStatistics|long|FIRST-ORDER STATISTICS|CODETABLE|0|0|6|CODE TABLE|0|2
008024|differenceStatistics|long|DIFFERENCE STATISTICS|CODETABLE|0|0|6|CODE TABLE|0|2
008025|timeDifferenceQualifier|long|TIME DIFFERENCE QUALIFIER|CODETABLE|0|0|4|CODE TABLE|0|2
008026|matrixSignificance|long|MATRIX SIGNIFICANCE|CODETABLE|0|0|6|CODE TABLE|0|2
008027|matrixGeometry|long|MATRIX GEOMETRY|CODETABLE|0|0|6|CODE TABLE|0|2
008029|surfaceType|long|SURFACE TYPE|CODETABLE|0|0|8|CODE TABLE|0|3
008030|manualOnCodesVolumeI1SectionCCodeTableFromWhichDataAreDerived|long|MANUAL ON CODES (VOLUME I.1, SECTION C) CODE TABLE FROM WHICH DATA ARE DERIVED|NUMERIC|0|0|13|NUMERIC|0|4
008031|dataCategoryCrexTableA|long|DATA CATEGORY - CREX TABLE A|NUMERIC|0|0|8|NUMERIC|0|3
008032|statusOfOperation|long|STATUS OF OPERATION|CODETABLE|0|0|4|CODE TABLE|0|2
008033|methodOfDerivationOfPercentageConfidence|long|METHOD OF DERIVATION OF PERCENTAGE CONFIDENCE|CODETABLE|0|0|7|CODE TABLE|0|3
008035|typeOfMonitoringExercise|long|TYPE OF MONITORING EXERCISE|CODETABLE|0|0|3|CODE TABLE|0|1
008036|typeOfCentreOrStationPerformingMonitoring|long|TYPE OF CENTRE OR STATION PERFORMING MONITORING|CODETABLE|0|0|3|CODE TABLE|0|1
008039|timeSignificanceAviationForecast|long|TIME SIGNIFICANCE (AVIATION FORECAST)|CODETABLE|0|0|6|CODE TABLE|0|2
008040|flightLevelSignificance|long|FLIGHT LEVEL SIGNIFICANCE|CODETABLE|0|0|6|CODE TABLE|0|2
008041|dataSignificance|long|DATA SIGNIFICANCE|CODETABLE|0|0|5|CODE TABLE|0|2
008042|extendedVerticalSoundingSignificance|long|EXTENDED VERTICAL SOUNDING SIGNIFICANCE|FLAGTABLE|0|0|18|FLAG TABLE|0|6
008043|atmosphericChemical|long|ATMOSPHERIC CHEMICAL OR PHYSICAL CONSTITUENT TYPE|CODETABLE|0|0|8|CODE TABLE|0|3
008044|casRegistryNumber|string|CAS REGISTRY NUMBER|CCITTIA5|0|0|88|CHARACTER|0|11
008045|particulateMatterCharacterization|long|PARTICULATE MATTER CHARACTERIZATION|CODETABLE|0|0|8|CODE TABLE|0|3
008046|atmosphericChemical|long|ATMOSPHERIC CHEMICAL OR PHYSICAL CONSTITUENT TYPE|COMMONCODETABLEC-14|0|0|16|COMMON CODE TABLE C-14|0|5
008049|numberOfObservations|long|NUMBER OF OBSERVATIONS|NUMERIC|0|0|8|NUMERIC|0|3
008050|qualifierForNumberOfMissingValuesInCalculationOfStatistic|long|QUALIFIER FOR NUMBER OF MISSING VALUES IN CALCULATION OF STATISTIC|CODETABLE|0|0|4|CODE TABLE|0|2
008051|qualifierForNumberOfMissingValuesInCalculationOfStatistic|long|QUALIFIER FOR NUMBER OF MISSING VALUES IN CALCULATION OF STATISTIC|CODETABLE|0|0|3|CODE TABLE|0|1
008052|conditionForWhichNumberOfDaysOfOccurrenceFollows|long|CONDITION FOR WHICH NUMBER OF DAYS OF OCCURRENCE FOLLOWS|CODETABLE|0|0|5|CODE TABLE|0|2
008053|dayOfOccurrenceQualifier|long|DAY OF OCCURRENCE QUALIFIER|CODETABLE|0|0|2|CODE TABLE|0|1
008054|qualifierForWindSpeedOrWindGusts|long|QUALIFIER FOR WIND SPEED OR WIND GUSTS|CODETABLE|0|0|3|CODE TABLE|0|1
008060|sampleScanningModeSignificance|long|SAMPLE SCANNING MODE SIGNIFICANCE|CODETABLE|0|0|4|CODE TABLE|0|2
008065|sunGlintIndicator|long|SUN-GLINT INDICATOR|CODETABLE|0|0|2|CODE TABLE|0|1
008066|semiTransparencyIndicator|long|SEMI-TRANSPARENCY INDICATOR|CODETABLE|0|0|2|CODE TABLE|0|1
008070|tovsOrAtovsProductQualifier|long|TOVS/ATOVS PRODUCT QUALIFIER|CODETABLE|0|0|4|CODE TABLE|0|2
008072|pixelType|long|PIXEL(S) TYPE|CODETABLE|0|0|3|CODE TABLE|0|1
008074|altimeterEchoType|long|ALTIMETER ECHO TYPE|CODETABLE|0|0|2|CODE TABLE|0|1
008075|orbitQualifier|long|ASCENDING/DESCENDING ORBIT QUALIFIER|CODETABLE|0|0|2|CODE TABLE|0|1
008076|typeOfBand|long|TYPE OF BAND|CODETABLE|0|0|6|CODE TABLE|0|2
008077|radiometerSensedSurfaceType|long|RADIOMETER SENSED SURFACE TYPE|CODETABLE|0|0|7|CODE TABLE|0|3
008079|aviationProductStatus|long|AVIATION PRODUCT STATUS|CODETABLE|0|0|4|CODE TABLE|0|2
008080|qualifierForGtsppQualityFlag|long|QUALIFIER FOR GTSPP QUALITY FLAG|CODETABLE|0|0|6|CODE TABLE|0|2
008081|typeOfEquipment|long|TYPE OF EQUIPMENT|CODETABLE|0|0|6|CODE TABLE|0|2
008082|modificationOfSensorHeightToAnotherValue|long|MODIFICATION OF SENSOR HEIGHT TO ANOTHER VALUE|CODETABLE|0|0|3|CODE TABLE|0|1
008083|nominalValueIndicator|long|NOMINAL VALUE INDICATOR|FLAGTABLE|0|0|15|FLAG TABLE|0|5
008085|beamIdentifier|long|BEAM IDENTIFIER|CODETABLE|0|0|3|CODE TABLE|0|1
008086|verticalSignificanceForNwp|long|VERTICAL SIGNIFICANCE FOR NWP|FLAGTABLE|0|0|12|FLAG TABLE||
008090|decimalScaleOfFollowingSignificands|long|DECIMAL SCALE OF FOLLOWING SIGNIFICANDS|NUMERIC|0|-127|8|NUMERIC|0|3
010001|heightOfLandSurface|long|HEIGHT OF LAND SURFACE|M|0|-400|15|M|0|5
010002|height|long|HEIGHT|M|-1|-40|16|M|-1|5
010003|geopotential|long|GEOPOTENTIAL|M2S-2|-1|-400|17|M2 S-2|-1|6
010004|pressure|long|PRESSURE|PA|-1|0|14|PA|-1|5
010007|height|long|HEIGHT|M|0|-1000|17|M|0|6
010008|geopotential|long|GEOPOTENTIAL|M2S-2|0|-10000|20|M2 S-2|0|7
010009|geopotentialHeight|long|GEOPOTENTIAL HEIGHT|GPM|0|-1000|17|GPM|0|5
010010|minimumPressureReducedToMeanSeaLevel|long|MINIMUM PRESSURE REDUCED TO MEAN SEA LEVEL|PA|-1|0|14|PA|-1|5
010011|maximumPressureReducedToMeanSeaLevel|long|MAXIMUM PRESSURE REDUCED TO MEAN SEA LEVEL|PA|-1|0|14|PA|-1|5
010012|densityAltitude|long|DENSITY ALTITUDE|M|0|-1525|13|M|0|4
010031|DistanceFromEarthCentreInDirectionOfNorthPole|double|IN DIRECTION OF THE NORTH POLE, DISTANCE FROM THE EARTH'S CENTRE|M|2|-1073741824|31|M|2|10
010032|satelliteDistanceToEarthCentre|double|SATELLITE DISTANCE TO EARTH'S CENTRE|M|1|0|27|M|2|9
010033|altitudePlatformToEllipsoid|double|ALTITUDE (PLATFORM TO ELLIPSOID)|M|1|0|27|M|2|9
010034|earthRadius|double|EARTH'S RADIUS|M|1|0|27|M|2|9
010035|earthLocalRadiusOfCurvature|double|EARTH'S LOCAL RADIUS OF CURVATURE|M|1|62000000|22|M|1|8
010036|geoidUndulation|double|GEOID UNDULATION|M|2|-15000|15|M|2|6
010040|numberOfRetrievedLayers|long|NUMBER OF RETRIEVED LAYERS|NUMERIC|0|0|10|NUMERIC|0|4
